,quote,author,tags
10,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
11,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
12,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
13,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
14,"“You have to write the book that wants to be written. And if the book will be too difficult for grown-ups, then you write it for children.”",Madeleine L'Engle,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
15,“Never tell the truth to people who are not worthy of it.”,Mark Twain,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
16,"“A person's a person, no matter how small.”",Dr. Seuss,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
17,"“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”",George R.R. Martin,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
18,"“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”",George R.R. Martin,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
19,"“The truth."" Dumbledore sighed. ""It is a beautiful and terrible thing, and should therefore be treated with great caution.”",J.K. Rowling,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
20,"“I'm the one that's got to die when it's time for me to die, so let me live my life the way I want to.”",Jimi Hendrix,"['truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind', 'truth', 'death', 'life', 'adventure', 'love', 'courage', 'life', 'better-life-empathy', 'books', 'children', 'difficult', 'grown-ups', 'write', 'writers', 'writing', 'truth', 'inspirational', 'books', 'mind']"
